suite,problem,maximize,objective,feasible,proven,elapsedMs,budgetMs,format,structure,numGlobal,numLinear,boolHeavy,logic
klause-bench/smoke-corpus/xcsp3,graph-coloring-tiny,false,,true,false,0,30000,,,,,,
klause-bench/smoke-corpus/xcsp3,magic-series-tiny,false,,true,false,11,30000,,,,,,
klause-bench/smoke-corpus/xcsp3,magic-square-3,false,,true,false,3,30000,,,,,,
klause-bench/smoke-corpus/xcsp3,sum-opt-tiny,true,10.0,true,true,0,30000,,,,,,
