suite,problem,maximize,objective,feasible,proven,elapsedMs,budgetMs,format,structure,numGlobal,numLinear,boolHeavy,logic
smtlib-qf_rdl,SMT-Temporal-Planning-Benchmarks/cooking01,false,,,false,30000,30000,,,,,,
smtlib-qf_rdl,check/bignum_rdl1,false,,true,false,910,30000,,,,,,
smtlib-qf_rdl,sal/fischer3-mutex-1,false,,false,true,30000,30000,,,,,,
smtlib-qf_rdl,scheduling/abz5_1000,false,,,false,30000,30000,,,,,,
smtlib-qf_rdl,skdmxa/skdmxa-3x3-10,false,,,false,30000,30000,,,,,,
smtlib-qf_rdl,skdmxa2/skdmxa-3x3-10.base.cvc,false,,,false,30000,30000,,,,,,
